"","year","variable","Coverage","dlm.geomean","dlm.lower","dlm.upper","fixed.effects","lower.whisker","q.25","median","q.75","upper.whisker"
"87",1886,"BvB",0.0101010101010101,4.38084204569203,3.2365515381958,5.92969918841505,6.21547946347101,1.86069651741294,1.86069651741294,1.87087912087912,1.99249530956848,2
"88",1887,"BvB",0.0101010101010101,4.26770420918831,3.17276820911647,5.74050734774462,6.10701533910206,1.8407960199005,1.8407960199005,1.87087912087912,1.98874296435272,2
"89",1888,"BvB",0.0101010101010101,4.15425401941456,3.10871294518239,5.55143776930793,5.98223985490876,1.82089552238806,1.82089552238806,1.87087912087912,1.98499061913696,1.99637023593466
"90",1889,"BvB",0.0101010101010101,4.04188350172606,3.04544040022055,5.3643546070848,5.85131302164073,1.81094527363184,1.81094527363184,1.87087912087912,1.98499061913696,1.99637023593466
"91",1890,"BvB",0.0101010101010101,3.92604140605731,2.97961145673781,5.17309097037507,5.68113750073295,1.7910447761194,1.7910447761194,1.87087912087912,1.9812382739212,1.98911070780399
"92",1891,"BvB",0.0101010101010101,3.80737823121927,2.91163691951882,4.97868703971442,5.4765591755158,1.77114427860697,1.77114427860697,1.87087912087912,1.97748592870544,1.98185117967332
"93",1892,"BvB",0.0202020202020202,3.68491997379763,2.84446053574229,4.77371193682223,3.59996016979874,1.76119402985075,1.87087912087912,1.98911070780399,2,2
"94",1893,"BvB",0.0202020202020202,3.59487351849519,2.78603441932034,4.63853408427403,3.4781859499968,1.74129353233831,1.87087912087912,1.98362610100068,2,2
"95",1894,"BvB",0.0202020202020202,3.5527712139203,2.76523144133326,4.56460284292692,3.49035125597932,1.72139303482587,1.87087912087912,1.97814149419737,2,2
"96",1895,"BvB",0.0202020202020202,3.51205158308041,2.74602462749613,4.49176828157744,3.50131280881332,1.71144278606965,1.87087912087912,1.97449174977938,2,2
"97",1896,"BvB",0.0222222222222222,3.43014398196877,2.69547285151422,4.36505518147844,3.38574134286875,1.87087912087912,1.91667783436076,1.97798165137615,2,2
"98",1897,"BvB",0.0222222222222222,3.30858981428479,2.61076146680282,4.19294014347264,3.15447271449159,1.86813186813187,1.91342803537925,1.9743119266055,2,2
"99",1898,"BvB",0.0222222222222222,3.26435178306138,2.58831131974613,4.11696710603623,3.12958490101965,1.86813186813187,1.91155186277138,1.97064220183486,2,2
"100",1899,"BvB",0.0222222222222222,3.22538111478946,2.57089205125973,4.04648780587384,3.11370846739081,1.86813186813187,1.9096756901635,1.96697247706422,2,2
"101",1900,"BvB",0.0323232323232323,3.19276581453078,2.56255293164442,3.97796799455571,2.91928999838761,1.86538461538462,1.94240828228486,2,2,2
"102",1901,"BvB",0.0343434343434343,3.1783636089861,2.56003645815092,3.94603568975097,2.8545455563595,1.86538461538462,1.93253012048193,2,2,2
"103",1902,"BvB",0.0343434343434343,3.17072465087064,2.56172922534749,3.92449549787019,2.85788175386832,1.86263736263736,1.93253012048193,1.99354838709677,2,2
